,id,title,categories,abstract,doi,created,updated,authors
1827,2408.10971,asynchronous fault-tolerant distributed proper coloring of graphs,cs.dc,"we revisit asynchronous computing in networks of crash-prone processes, under the asynchronous variant of the standard local model, recently introduced by fraigniaud et al. [disc 2022]. we focus on the vertex coloring problem, and our contributions concern both lower and upper bounds for this problem.   on the upper bound side, we design an algorithm tolerating an arbitrarily large number of crash failures that computes an $o(\delta^2)$-coloring of any $n$-node graph of maximum degree $\delta$, in $o(\log^\star n)$ rounds. this extends linial's seminal result from the (synchronous failure-free) local model to its asynchronous crash-prone variant. then, by allowing a dependency on $\delta$ on the runtime, we show that we can reduce the colors to $\big(\frac12(\delta+1)(\delta+2)-1 \big)$. for cycles (i.e., for $\delta=2$), our algorithm achieves a 5-coloring of any $n$-node cycle, in $o(\log^\star n)$ rounds. this improves the known 6-coloring algorithm by fraigniaud et al., and fixes a bug in their algorithm, which was erroneously claimed to produce a 5-coloring.   on the lower bound side, we show that, for $k<5$, and for every prime integer~$n$, no algorithm can $k$-color the $n$-node cycle in the asynchronous crash-prone variant of local, independently from the round-complexities of the algorithms. this lower bound is obtained by reduction from an original extension of the impossibility of solving weak symmetry-breaking in the wait-free shared-memory model. we show that this impossibility still holds even if the processes are provided with inputs susceptible to help breaking symmetry.",,2024-08-20,,"['alkida balliu', 'pierre fraigniaud', 'patrick lambein-monette', 'dennis olivetti', 'mikael rabie']"
1828,2408.10974,deep reinforcement learning for network energy saving in 6g and beyond   networks,cs.ni,"network energy saving has received great attention from operators and vendors to reduce energy consumption and co2 emissions to the environment as well as significantly reduce costs for mobile network operators. however, the design of energy-saving networks also needs to ensure the mobile users' (mus) qos requirements such as throughput requirements (tr). this work considers a mobile cellular network including many ground base stations (gbss), and some gbss are intentionally turned off due to network energy saving (nes) or crash, so the mus located in these outage gbss are not served in time. based on this observation, we propose the problem of maximizing the total achievable throughput in the network by optimizing the gbss' antenna tilt and adaptive transmission power with a given number of served mus satisfied. notice that, the mu is considered successfully served if its reference signal received power (rsrp) and throughput requirement are satisfied. the formulated optimization problem becomes difficult to solve with multiple binary variables and non-convex constraints along with random throughput requirements and random placement of mus. we propose a deep q-learning-based algorithm to help the network learn the uncertainty and dynamics of the transmission environment. extensive simulation results show that our proposed algorithm achieves much better performance than the benchmark schemes.",,2024-08-20,,"['dinh-hieu tran', 'nguyen van huynh', 'soumeya kaada', 'van nhan vo', 'eva lagunas', 'symeon chatzinotas']"
1829,2408.10976,kernel-based differentiable learning of non-parametric directed acyclic   graphical models,stat.ml cs.lg,"causal discovery amounts to learning a directed acyclic graph (dag) that encodes a causal model. this model selection problem can be challenging due to its large combinatorial search space, particularly when dealing with non-parametric causal models. recent research has sought to bypass the combinatorial search by reformulating causal discovery as a continuous optimization problem, employing constraints that ensure the acyclicity of the graph. in non-parametric settings, existing approaches typically rely on finite-dimensional approximations of the relationships between nodes, resulting in a score-based continuous optimization problem with a smooth acyclicity constraint. in this work, we develop an alternative approximation method by utilizing reproducing kernel hilbert spaces (rkhs) and applying general sparsity-inducing regularization terms based on partial derivatives. within this framework, we introduce an extended rkhs representer theorem. to enforce acyclicity, we advocate the log-determinant formulation of the acyclicity constraint and show its stability. finally, we assess the performance of our proposed rkhs-dagma procedure through simulations and illustrative data analyses.",,2024-08-20,,"['yurou liang', 'oleksandr zadorozhnyi', 'mathias drton']"
1830,2408.10979,the fusion of phonography and ideographic characters into virtual   chinese characters -- based on chinese and english,cs.cl,"the characters used in modern countries are mainly divided into ideographic characters and phonetic characters, both of which have their advantages and disadvantages. chinese is difficult to learn and easy to master, while english is easy to learn but has a large vocabulary. there is still no language that combines the advantages of both languages and has less memory capacity, can form words, and is easy to learn. therefore, inventing new characters that can be combined and the popularization of deep knowledge, and reduce disputes through communication. firstly, observe the advantages and disadvantages of chinese and english, such as their vocabulary, information content, and ease of learning in deep scientific knowledge, and create a new writing system. then, use comparative analysis to observe the total score of the new language. through this article, it can be concluded that the new text combines the advantages of both pictographic and alphabetical writing: new characters that can be combined into words reduces the vocabulary that needs to be learned; special prefixes allow beginners to quickly guess the approximate category and meaning of unseen words; new characters can enable humans to quickly learn more advanced knowledge.",,2024-08-20,,"['hongfa zi', 'zhen liu']"
1831,2408.10982,greediris: scalable influence maximization using distributed streaming   maximum cover,cs.dc,"influence maximization--the problem of identifying a subset of k influential seeds (vertices) in a network--is a classical problem in network science with numerous applications. the problem is np-hard, but there exist efficient polynomial time approximations. however, scaling these algorithms still remain a daunting task due to the complexities associated with steps involving stochastic sampling and large-scale aggregations. in this paper, we present a new parallel distributed approximation algorithm for influence maximization with provable approximation guarantees. our approach, which we call greediris, leverages the randgreedi framework--a state-of-the-art approach for distributed submodular optimization--for solving a step that computes a maximum k cover. greediris combines distributed and streaming models of computations, along with pruning techniques, to effectively address the communication bottlenecks of the algorithm. experimental results on up to 512 nodes (32k cores) of the nersc perlmutter supercomputer show that greediris can achieve good strong scaling performance, preserve quality, and significantly outperform the other state-of-the-art distributed implementations. for instance, on 512 nodes, the most performant variant of greediris achieves geometric mean speedups of 28.99x and 36.35x for two different diffusion models, over a state-of-the-art parallel implementation. we also present a communication-optimized version of greediris that further improves the speedups by two orders of magnitude.",,2024-08-20,,"['reet barik', 'wade cappa', 's m ferdous', 'marco minutoli', 'mahantesh halappanavar', 'ananth kalyanaraman']"
1832,2408.10987,denoising plane wave ultrasound images using diffusion probabilistic   models,eess.iv cs.ai cs.cv,"ultrasound plane wave imaging is a cutting-edge technique that enables high frame-rate imaging. however, one challenge associated with high frame-rate ultrasound imaging is the high noise associated with them, hindering their wider adoption. therefore, the development of a denoising method becomes imperative to augment the quality of plane wave images. drawing inspiration from denoising diffusion probabilistic models (ddpms), our proposed solution aims to enhance plane wave image quality. specifically, the method considers the distinction between low-angle and high-angle compounding plane waves as noise and effectively eliminates it by adapting a ddpm to beamformed radiofrequency (rf) data. the method underwent training using only 400 simulated images. in addition, our approach employs natural image segmentation masks as intensity maps for the generated images, resulting in accurate denoising for various anatomy shapes. the proposed method was assessed across simulation, phantom, and in vivo images. the results of the evaluations indicate that our approach not only enhances image quality on simulated data but also demonstrates effectiveness on phantom and in vivo data in terms of image quality. comparative analysis with other methods underscores the superiority of our proposed method across various evaluation metrics. the source code and trained model will be released along with the dataset at: http://code.sonography.ai",,2024-08-20,,"['hojat asgariandehkordi', 'sobhan goudarzi', 'mostafa sharifzadeh', 'adrian basarab', 'hassan rivaz']"
1833,2408.10993,facial demorphing via identity preserving image decomposition,cs.cv,"a face morph is created by combining the face images usually pertaining to two distinct identities. the goal is to generate an image that can be matched with two identities thereby undermining the security of a face recognition system. to deal with this problem, several morph attack detection techniques have been developed. but these methods do not extract any information about the underlying bonafides used to create them. demorphing addresses this limitation. however, current demorphing techniques are mostly reference-based, i.e, they need an image of one of the identities to recover the other. in this work, we treat demorphing as an ill-posed decomposition problem. we propose a novel method that is reference-free and recovers the bonafides with high accuracy. our method decomposes the morph into several identity-preserving feature components. a merger network then weighs and combines these components to recover the bonafides. our method is observed to reconstruct high-quality bonafides in terms of definition and fidelity. experiments on the casia-webface, smdd and amsl datasets demonstrate the effectiveness of our method.",,2024-08-20,,"['nitish shukla', 'arun ross']"
1834,2408.10995,ctp-llm: clinical trial phase transition prediction using large language   models,cs.cl,"new medical treatment development requires multiple phases of clinical trials. despite the significant human and financial costs of bringing a drug to market, less than 20% of drugs in testing will make it from the first phase to final approval. recent literature indicates that the design of the trial protocols significantly contributes to trial performance. we investigated clinical trial outcome prediction (ctop) using trial design documents to predict phase transitions automatically. we propose ctp-llm, the first large language model (llm) based model for ctop. we also introduce the phasetransition (pt) dataset; which labels trials based on their progression through the regulatory process and serves as a benchmark for ctop evaluation. our fine-tuned gpt-3.5-based model (ctp-llm) predicts clinical trial phase transition by analyzing the trial's original protocol texts without requiring human-selected features. ctp-llm achieves a 67% accuracy rate in predicting trial phase transitions across all phases and a 75% accuracy rate specifically in predicting the transition from phase~iii to final approval. our experimental performance highlights the potential of llm-powered applications in forecasting clinical trial outcomes and assessing trial design.",,2024-08-20,,"['michael reinisch', 'jianfeng he', 'chenxi liao', 'sauleh ahmad siddiqui', 'bei xiao']"
1835,2408.10996,approximation rates for shallow relu$^k$ neural networks on sobolev   spaces via the radon transform,stat.ml cs.lg cs.na math.na,"let $\omega\subset \mathbb{r}^d$ be a bounded domain. we consider the problem of how efficiently shallow neural networks with the relu$^k$ activation function can approximate functions from sobolev spaces $w^s(l_p(\omega))$ with error measured in the $l_q(\omega)$-norm. utilizing the radon transform and recent results from discrepancy theory, we provide a simple proof of nearly optimal approximation rates in a variety of cases, including when $q\leq p$, $p\geq 2$, and $s \leq k + (d+1)/2$. the rates we derive are optimal up to logarithmic factors, and significantly generalize existing results. an interesting consequence is that the adaptivity of shallow relu$^k$ neural networks enables them to obtain optimal approximation rates for smoothness up to order $s = k + (d+1)/2$, even though they represent piecewise polynomials of fixed degree $k$.",,2024-08-20,,"['tong mao', 'jonathan w. siegel', 'jinchao xu']"
1836,2408.10997,disentangling segmental and prosodic factors to non-native speech   comprehensibility,cs.cl eess.as,"current accent conversion (ac) systems do not disentangle the two main sources of non-native accent: segmental and prosodic characteristics. being able to manipulate a non-native speaker's segmental and/or prosodic channels independently is critical to quantify how these two channels contribute to speech comprehensibility and social attitudes. we present an ac system that not only decouples voice quality from accent, but also disentangles the latter into its segmental and prosodic characteristics. the system is able to generate accent conversions that combine (1) the segmental characteristics from a source utterance, (2) the voice characteristics from a target utterance, and (3) the prosody of a reference utterance. we show that vector quantization of acoustic embeddings and removal of consecutive duplicated codewords allows the system to transfer prosody and improve voice similarity. we conduct perceptual listening tests to quantify the individual contributions of segmental features and prosody on the perceived comprehensibility of non-native speech. our results indicate that, contrary to prior research in non-native speech, segmental features have a larger impact on comprehensibility than prosody. the proposed ac system may also be used to study how segmental and prosody cues affect social attitudes towards non-native speech.",,2024-08-20,,"['waris quamer', 'ricardo gutierrez-osuna']"
1837,2408.10998,audio match cutting: finding and creating matching audio transitions in   movies and videos,cs.sd cs.lg eess.as,"a ""match cut"" is a common video editing technique where a pair of shots that have a similar composition transition fluidly from one to another. although match cuts are often visual, certain match cuts involve the fluid transition of audio, where sounds from different sources merge into one indistinguishable transition between two shots. in this paper, we explore the ability to automatically find and create ""audio match cuts"" within videos and movies. we create a self-supervised audio representation for audio match cutting and develop a coarse-to-fine audio match pipeline that recommends matching shots and creates the blended audio. we further annotate a dataset for the proposed audio match cut task and compare the ability of multiple audio representations to find audio match cut candidates. finally, we evaluate multiple methods to blend two matching audio candidates with the goal of creating a smooth transition. project page and examples are available at: https://denfed.github.io/audiomatchcut/",10.1109/icassp48485.2024.10447306,2024-08-20,,"['dennis fedorishin', 'lie lu', 'srirangaraj setlur', 'venu govindaraju']"
1838,2408.11,senpa-mae: sensor parameter aware masked autoencoder for multi-satellite   self-supervised pretraining,cs.cv,"this paper introduces senpa-mae, a transformer architecture that encodes the sensor parameters of an observed multispectral signal into the image embeddings. senpa-mae can be pre-trained on imagery of different satellites with non-matching spectral or geometrical sensor characteristics. to incorporate sensor parameters, we propose a versatile sensor parameter encoding module as well as a data augmentation strategy for the diversification of the pre-training dataset. this enables the model to effectively differentiate between various sensors and gain an understanding of sensor parameters and the correlation to the observed signal. given the rising number of earth observation satellite missions and the diversity in their sensor specifications, our approach paves the way towards a sensor-independent earth observation foundation model. this opens up possibilities such as cross-sensor training and sensor-independent inference.",,2024-08-20,,"['jonathan prexl', 'michael schmitt']"
1839,2408.11001,megafusion: extend diffusion models towards higher-resolution image   generation without further tuning,cs.cv,"diffusion models have emerged as frontrunners in text-to-image generation for their impressive capabilities. nonetheless, their fixed image resolution during training often leads to challenges in high-resolution image generation, such as semantic inaccuracies and object replication. this paper introduces megafusion, a novel approach that extends existing diffusion-based text-to-image generation models towards efficient higher-resolution generation without additional fine-tuning or extra adaptation. specifically, we employ an innovative truncate and relay strategy to bridge the denoising processes across different resolutions, allowing for high-resolution image generation in a coarse-to-fine manner. moreover, by integrating dilated convolutions and noise re-scheduling, we further adapt the model's priors for higher resolution. the versatility and efficacy of megafusion make it universally applicable to both latent-space and pixel-space diffusion models, along with other derivative models. extensive experiments confirm that megafusion significantly boosts the capability of existing models to produce images of megapixels and various aspect ratios, while only requiring about 40% of the original computational cost.",,2024-08-20,,"['haoning wu', 'shaocheng shen', 'qiang hu', 'xiaoyun zhang', 'ya zhang', 'yanfeng wang']"
1840,2408.11002,on the cop number of string graphs,cs.dm math.co,"cops and robber is a well-studied two-player pursuit-evasion game played on a graph, where a group of cops tries to capture the robber. the \emph{cop number} of a graph is the minimum number of cops required to capture the robber. gaven\v{c}iak et al.~[eur. j. of comb. 72, 45--69 (2018)] studied the game on intersection graphs and established that the cop number for the class of string graphs is at most 15, and asked as an open question to improve this bound for string graphs and subclasses of string graphs. we address this question and establish that the cop number of a string graph is at most 13. to this end, we develop a novel \textit{guarding} technique. we further establish that this technique can be useful for other cops and robber games on graphs admitting a representation. in particular, we show that four cops have a winning strategy for a variant of cops and robber, named fully active cops and robber, on planar graphs, addressing an open question of gromovikov et al.~[austr. j. comb. 76(2), 248--265 (2020)]. in passing, we also improve the known bounds on the cop number of boxicity 2 graphs.",,2024-08-20,,"['sandip das', 'harmender gahlawat']"
1841,2408.11006,"while github copilot excels at coding, does it ensure responsible   output?",cs.cl cs.cr,"the rapid development of large language models (llms) has significantly advanced code completion capabilities, giving rise to a new generation of llm-based code completion tools (lccts). unlike general-purpose llms, these tools possess unique workflows, integrating multiple information sources as input and prioritizing code suggestions over natural language interaction, which introduces distinct security challenges. additionally, lccts often rely on proprietary code datasets for training, raising concerns about the potential exposure of sensitive data. this paper exploits these distinct characteristics of lccts to develop targeted attack methodologies on two critical security risks: jailbreaking and training data extraction attacks. our experimental results expose significant vulnerabilities within lccts, including a 99.4% success rate in jailbreaking attacks on github copilot and a 46.3% success rate on amazon q. furthermore, we successfully extracted sensitive user data from github copilot, including 54 real email addresses and 314 physical addresses associated with github usernames. our study also demonstrates that these code-based attack methods are effective against general-purpose llms, such as the gpt series, highlighting a broader security misalignment in the handling of code by modern llms. these findings underscore critical security challenges associated with lccts and suggest essential directions for strengthening their security frameworks. the example code and attack samples from our research are provided at https://github.com/sensente/security-attacks-on-lccts.",,2024-08-20,,"['wen cheng', 'ke sun', 'xinyu zhang', 'wei wang']"
1842,2408.11007,extending the quantitative pattern-matching paradigm,cs.pl cs.lo,"we show how (well-established) type systems based on non-idempotent intersection types can be extended to characterize termination properties of functional programming languages with pattern matching features. to model such programming languages, we use a (weak and closed) $\lambda$-calculus integrating a pattern matching mechanism on algebraic data types (adts). remarkably, we also show that this language not only encodes plotkin's cbv and cbn $\lambda$-calculus as well as other subsuming frameworks, such as the bang-calculus, but can also be used to interpret the semantics of effectful languages with exceptions. after a thorough study of the untyped language, we introduce a type system based on intersection types, and we show through purely logical methods that the set of terminating terms of the language corresponds exactly to that of well-typed terms. moreover, by considering non-idempotent intersection types, this characterization turns out to be quantitative, i.e. the size of the type derivation of a term t gives an upper bound for the number of evaluation steps from t to its normal form.",,2024-08-20,,"['sandra alves', 'delia kesner', 'miguel ramos']"
1843,2408.11008,towards a standardized representation for deep learning collective   algorithms,cs.dc,"the explosion of machine learning model size has led to its execution on distributed clusters at a very large scale. many works have tried to optimize the process of producing collective algorithms and running collective communications, which act as a bottleneck to distributed machine learning. however, different works use their own collective algorithm representation, pushing away from co-optimizing collective communication and the rest of the workload. the lack of a standardized collective algorithm representation has also hindered interoperability between collective algorithm producers and consumers. additionally, tool-specific conversions and modifications have to be made for each pair of tools producing and consuming collective algorithms which adds to engineering efforts.   in this position paper, we propose a standardized workflow leveraging a common collective algorithm representation. upstream producers and downstream consumers converge to a common representation format based on chakra execution trace, a commonly used graph based representation of distributed machine learning workloads. such a common representation enables us to view collective communications at the same level as workload operations and decouple producer and consumer tools, enhance interoperability, and relieve the user from the burden of having to focus on downstream implementations. we provide a proof-of-concept of this standardized workflow by simulating collective algorithms generated by the mscclang domain-specific language through the astra-sim distributed machine learning simulator using various network configurations.",,2024-08-20,,"['jinsun yoo', 'william won', 'meghan cowan', 'nan jiang', 'benjamin klenk', 'srinivas sridharan', 'tushar krishna']"
1844,2408.11015,hyperproperty-preserving register specifications (extended version),cs.dc,"reasoning about hyperproperties of concurrent implementations, such as the guarantees these implementations provide to randomized client programs, has been a long-standing challenge. standard linearizability enables the use of atomic specifications for reasoning about standard properties, but not about hyperproperties. a stronger correctness criterion, called strong linearizability, enables such reasoning, but is rarely achievable, leaving various useful implementations with no means for reasoning about their hyperproperties. in this paper, we focus on registers and devise non-atomic specifications that capture a wide-range of well-studied register implementations and enable reasoning about their hyperproperties. first, we consider the class of write strong-linearizable implementations, a recently proposed useful weakening of strong linearizability, which allows more intricate implementations, such as the well-studied single-writer abd distributed implementation. we introduce a simple shared-memory register specification that can be used for reasoning about hyperproperties of programs that use write strongly-linearizable implementations. second, we introduce a new linearizability class, which we call decisive linearizability, that is weaker than write strong-linearizability and includes multi-writer abd, and develop a second shared-memory register specification for reasoning about hyperproperties of programs that use register implementations of this class. these results shed light on the hyperproperties guaranteed when simulating shared memory in a crash-resilient message-passing system.",,2024-08-20,,"['yoav ben shimon', 'ori lahav', 'sharon shoham']"
1845,2408.11017,multiwinner temporal voting with aversion to change,cs.gt cs.ai cs.cc,"we study two-stage committee elections where voters have dynamic preferences over candidates; at each stage, a committee is chosen under a given voting rule. we are interested in identifying a winning committee for the second stage that overlaps as much as possible with the first-stage committee. we show a full complexity dichotomy for the class of thiele rules: this problem is tractable for approval voting (av) and hard for all other thiele rules (including, in particular, proportional approval voting and the chamberlin-courant rule). we extend this dichotomy to the greedy variants of thiele rules. we also explore this problem from a parameterized complexity perspective for several natural parameters. we complement the theory with experimental analysis: e.g., we investigate the average number of changes in the committee as a function of changes in voters' preferences and the role of ties.",,2024-08-20,,"['valentin zech', 'niclas boehmer', 'edith elkind', 'nicholas teh']"
1846,2408.11019,an overlooked role of context-sensitive dendrites,q-bio.nc cs.ai cs.lg,"to date, most dendritic studies have predominantly focused on the apical zone of pyramidal two-point neurons (tpns) receiving only feedback (fb) connections from higher perceptual layers and using them for learning. recent cellular neurophysiology and computational neuroscience studies suggests that the apical input (context), coming from feedback and lateral connections, is multifaceted and far more diverse, with greater implications for ongoing learning and processing in the brain than previously realized. in addition to the fb, the apical tuft receives signals from neighboring cells of the same network as proximal (p) context, other parts of the brain as distal (d) context, and overall coherent information across the network as universal (u) context. the integrated context (c) amplifies and suppresses the transmission of coherent and conflicting feedforward (ff) signals, respectively. specifically, we show that complex context-sensitive (cs)-tpns flexibly integrate c moment-by-moment with the ff somatic current at the soma such that the somatic current is amplified when both feedforward (ff) and c are coherent; otherwise, it is attenuated. this generates the event only when the ff and c currents are coherent, which is then translated into a singlet or a burst based on the fb information. spiking simulation results show that this flexible integration of somatic and contextual currents enables the propagation of more coherent signals (bursts), making learning faster with fewer neurons. similar behavior is observed when this functioning is used in conventional artificial networks, where orders of magnitude fewer neurons are required to process vast amounts of heterogeneous real-world audio-visual (av) data trained using backpropagation (bp). the computational findings presented here demonstrate the universality of cs-tpns, suggesting a dendritic narrative that was previously overlooked.",,2024-08-20,,"['mohsin raza', 'ahsan adeel']"
1847,2408.11021,athena: safe autonomous agents with verbal contrastive learning,cs.cl cs.ai cs.ma,"due to emergent capabilities, large language models (llms) have been utilized as language-based agents to perform a variety of tasks and make decisions with an increasing degree of autonomy. these autonomous agents can understand high-level instructions, interact with their environments, and execute complex tasks using a selection of tools available to them. as the capabilities of the agents expand, ensuring their safety and trustworthiness becomes more imperative. in this study, we introduce the athena framework which leverages the concept of verbal contrastive learning where past safe and unsafe trajectories are used as in-context (contrastive) examples to guide the agent towards safety while fulfilling a given task. the framework also incorporates a critiquing mechanism to guide the agent to prevent risky actions at every step. furthermore, due to the lack of existing benchmarks on the safety reasoning ability of llm-based agents, we curate a set of 80 toolkits across 8 categories with 180 scenarios to provide a safety evaluation benchmark. our experimental evaluation, with both closed- and open-source llms, indicates verbal contrastive learning and interaction-level critiquing improve the safety rate significantly.",,2024-08-20,,"['tanmana sadhu', 'ali pesaranghader', 'yanan chen', 'dong hoon yi']"
1848,2408.11029,scaling law with learning rate annealing,cs.cl,"we find that the cross-entropy loss curves of neural language models empirically adhere to a scaling law with learning rate (lr) annealing over training steps ($s$): $$l(s) = l_0 + a\cdot s_1^{-\alpha} - c\cdot s_2$$ where $s_1$ is forward area and $s_2$ is learning rate annealing area. this formulation takes into account two factors: (1) the forward scaling defined as typical scaling law, and (2) the additional loss drop brought by lr annealing. therefore, this formulation can describe the full loss curve at each step, rather than the single loss point at the end of training. applying the scaling law with lr annealing and fitting only one or two training curves, we can accurately predict the loss of language model training at any given step and across any learning rate scheduler (lrs). furthermore, this equation accurately describes the dynamics during training process, and provides a theoretical verification and explanation for numerous experimental findings of previous studies, particularly those focusing on lr schedule and lr annealing. the resulting insights, also serve as a guide for researchers to select critical lrs in advance by prediction using our equation. most significantly, since all the points in a full training curve follow the equation, we can achieve accurate loss prediction at any given step across any learning rate scheduler, while expending less than 1\% of the computational cost required by the chinchilla scaling law to fit language modeling loss. this approach extremely democratizes scaling law fitting and predicting in developing large language models.",,2024-08-20,,"['howe tissue', 'venus wang', 'lu wang']"
1849,2408.1103,openscan: a benchmark for generalized open-vocabulary 3d scene   understanding,cs.cv,"open-vocabulary 3d scene understanding (ov-3d) aims to localize and classify novel objects beyond the closed object classes. however, existing approaches and benchmarks primarily focus on the open vocabulary problem within the context of object classes, which is insufficient to provide a holistic evaluation to what extent a model understands the 3d scene. in this paper, we introduce a more challenging task called generalized open-vocabulary 3d scene understanding (gov-3d) to explore the open vocabulary problem beyond object classes. it encompasses an open and diverse set of generalized knowledge, expressed as linguistic queries of fine-grained and object-specific attributes. to this end, we contribute a new benchmark named openscan, which consists of 3d object attributes across eight representative linguistic aspects, including affordance, property, material, and more. we further evaluate state-of-the-art ov-3d methods on our openscan benchmark, and discover that these methods struggle to comprehend the abstract vocabularies of the gov-3d task, a challenge that cannot be addressed by simply scaling up object classes during training. we highlight the limitations of existing methodologies and explore a promising direction to overcome the identified shortcomings. data and code are available at https://github.com/youjunzhao/openscan",,2024-08-20,,"['youjun zhao', 'jiaying lin', 'shuquan ye', 'qianshi pang', 'rynson w. h. lau']"
1850,2408.11032,atmospheric transport modeling of co$_2$ with neural networks,cs.lg cs.cv physics.ao-ph,"accurately describing the distribution of co$_2$ in the atmosphere with atmospheric tracer transport models is essential for greenhouse gas monitoring and verification support systems to aid implementation of international climate agreements. large deep neural networks are poised to revolutionize weather prediction, which requires 3d modeling of the atmosphere. while similar in this regard, atmospheric transport modeling is subject to new challenges. both, stable predictions for longer time horizons and mass conservation throughout need to be achieved, while io plays a larger role compared to computational costs. in this study we explore four different deep neural networks (unet, graphcast, spherical fourier neural operator and swintransformer) which have proven as state-of-the-art in weather prediction to assess their usefulness for atmospheric tracer transport modeling. for this, we assemble the carbonbench dataset, a systematic benchmark tailored for machine learning emulators of eulerian atmospheric transport. through architectural adjustments, we decouple the performance of our emulators from the distribution shift caused by a steady rise in atmospheric co$_2$. more specifically, we center co$_2$ input fields to zero mean and then use an explicit flux scheme and a mass fixer to assure mass balance. this design enables stable and mass conserving transport for over 6 months with all four neural network architectures. in our study, the swintransformer displays particularly strong emulation skill (90-day $r^2 > 0.99$), with physically plausible emulation even for forward runs of multiple years. this work paves the way forward towards high resolution forward and inverse modeling of inert trace gases with neural networks.",,2024-08-20,,"['vitus benson', 'ana bastos', 'christian reimers', 'alexander j. winkler', 'fanny yang', 'markus reichstein']"
1851,2408.11039,transfusion: predict the next token and diffuse images with one   multi-modal model,cs.ai cs.cv,"we introduce transfusion, a recipe for training a multi-modal model over discrete and continuous data. transfusion combines the language modeling loss function (next token prediction) with diffusion to train a single transformer over mixed-modality sequences. we pretrain multiple transfusion models up to 7b parameters from scratch on a mixture of text and image data, establishing scaling laws with respect to a variety of uni- and cross-modal benchmarks. our experiments show that transfusion scales significantly better than quantizing images and training a language model over discrete image tokens. by introducing modality-specific encoding and decoding layers, we can further improve the performance of transfusion models, and even compress each image to just 16 patches. we further demonstrate that scaling our transfusion recipe to 7b parameters and 2t multi-modal tokens produces a model that can generate images and text on a par with similar scale diffusion models and language models, reaping the benefits of both worlds.",,2024-08-20,,"['chunting zhou', 'lili yu', 'arun babu', 'kushal tirumala', 'michihiro yasunaga', 'leonid shamis', 'jacob kahn', 'xuezhe ma', 'luke zettlemoyer', 'omer levy']"
1852,2408.1104,solving the convex flow problem,math.oc cs.ms,"in this paper, we introduce the solver convexflows for the convex flow problem first defined in the authors' previous work. in this problem, we aim to optimize a concave utility function depending on the flows over a graph. however, unlike the classic network flows literature, we also allow for a concave relationship between the input and output flows of edges. this nonlinear gain describes many physical phenomena, including losses in power network transmission lines. we outline an efficient algorithm for solving this problem which parallelizes over the graph edges. we provide an open source implementation of this algorithm in the julia programming language package convexflows.jl. this package includes an interface to easily specify these flow problems. we conclude by walking through an example of solving for an optimal power flow using convexflows.",,2024-08-20,,"['theo diamandis', 'guillermo angeris']"
1853,2408.11041,decentralized distributed graph coloring ii: degree+1-coloring virtual   graphs,cs.dc cs.ds,"graph coloring is fundamental to distributed computing. we give the first general treatment of the coloring of virtual graphs, where the graph $h$ to be colored is locally embedded within the communication graph $g$. besides generalizing classical distributed graph coloring (where $h=g$), this captures other previously studied settings, including cluster graphs and power graphs.   we find that the complexity of coloring a virtual graph depends on the edge congestion of its embedding. the main question of interest is how fast we can color virtual graphs of constant congestion. we find that, surprisingly, these graphs can be colored nearly as fast as ordinary graphs. namely, we give a $o(\log^4\log n)$-round algorithm for the deg+1-coloring problem, where each node is assigned more colors than its degree.   this can be viewed as a case where a distributed graph problem can be solved even when the operation of each node is decentralized.",,2024-08-20,,"['maxime flin', 'magnús m. halldórsson', 'alexandre nolin']"
1854,2408.11042,graphfsa: a finite state automaton framework for algorithmic learning on   graphs,cs.ai,"many graph algorithms can be viewed as sets of rules that are iteratively applied, with the number of iterations dependent on the size and complexity of the input graph. existing machine learning architectures often struggle to represent these algorithmic decisions as discrete state transitions. therefore, we propose a novel framework: graphfsa (graph finite state automaton). graphfsa is designed to learn a finite state automaton that runs on each node of a given graph. we test graphfsa on cellular automata problems, showcasing its abilities in a straightforward algorithmic setting. for a comprehensive empirical evaluation of our framework, we create a diverse range of synthetic problems. as our main application, we then focus on learning more elaborate graph algorithms. our findings suggest that graphfsa exhibits strong generalization and extrapolation abilities, presenting an alternative approach to represent these algorithms.",,2024-08-20,,"['florian grötschla', 'joël mathys', 'christoffer raun', 'roger wattenhofer']"
